treatment,seed,date,avg_market_price,avg_price_increase,total_consumer_payment_increase,avg_load,prompt_profit_minus_compliance,mean_reasoning_profit_minus_compliance
tarj_profit_max,3,2020-07-05,60.929600109249996,28.219777581749998,4057215.3912023837,4974.675,0.131522486039241,0.06214288432750949
tarj_profit_max,3,2020-07-04,112.53077130291666,77.86988827041667,11881067.163308496,5193.141666666666,0.131522486039241,0.059501098319311066
tarj_profit_max,4,2020-07-03,114.85908851529166,78.42530922779166,12467707.72643267,5337.145833333333,0.131522486039241,0.06787958544430066
tarj_profit_max,5,2020-07-05,74.54474312766666,41.83492060016666,6001308.986158976,4974.675,0.131522486039241,0.07012560023183331
tarj_profit_max,5,2020-07-07,87.630352,58.2211031875,7400289.888973569,4619.287499999999,0.131522486039241,0.06091994329207454
tarj_profit_max,5,2020-07-06,80.64348253135417,48.388464743854165,6885798.979086904,5019.170833333333,0.131522486039241,0.0588468349260319
tarj_aggressive_profit_max,3,2020-07-02,95.82378733462501,60.019413752125,9291835.80216656,5265.720833333334,0.1473416596838563,0.060609816699979155
tarj_aggressive_profit_max,3,2020-07-01,94.199415277125,60.020061622125006,9025343.87761887,5157.7625,0.1473416596838563,0.06062975763142222
tarj_aggressive_profit_max,2,2020-07-07,74.58455642983334,45.17530761733334,5840446.6834014505,4619.287499999999,0.1473416596838563,0.06525809831020339
tarj_aggressive_profit_max,2,2020-07-06,98.10396579962499,65.848948012125,9360126.929457162,5019.170833333333,0.1473416596838563,0.06821874136012222
tarj_aggressive_profit_max,2,2020-07-05,89.523899454625,56.814076927125,8147544.85697661,4974.675,0.1473416596838563,0.0657161107533717
tarj_aggressive_profit_max,2,2020-07-04,113.952534264875,79.291651232375,12055214.019957885,5193.141666666666,0.1473416596838563,0.06108023811242476
tarj_aggressive_profit_max,2,2020-07-03,135.843737629875,99.40995834237499,15639813.919964978,5337.145833333333,0.1473416596838563,0.0697396805907607
tarj_aggressive_profit_max,5,2020-07-07,69.68081996245833,40.271571149958326,5248667.496478053,4619.287499999999,0.1473416596838563,0.08065346623288704
tarj_aggressive_profit_max,2,2020-07-01,109.530934892125,75.351581237125,11442164.297422852,5157.7625,0.1473416596838563,0.07357630056187849
tarj_aggressive_profit_max,1,2020-07-07,85.63838018387499,56.229131371375,7209468.148087138,4619.287499999999,0.1473416596838563,0.09650221410705506
tarj_aggressive_profit_max,1,2020-07-06,100.0353067615,67.780288974,9602937.325982153,5019.170833333333,0.1473416596838563,0.06415621409153707
tarj_aggressive_profit_max,1,2020-07-05,91.48612365808333,58.776301130583334,8411967.920553774,4974.675,0.1473416596838563,0.07028828501369078
tarj_aggressive_profit_max,1,2020-07-04,119.64949812612501,84.988615093625,12920087.815366276,5193.141666666666,0.1473416596838563,0.06479519071559767
tarj_aggressive_profit_max,1,2020-07-03,136.765737623625,100.331958336125,15776640.194237469,5337.145833333333,0.1473416596838563,0.07611122484314012
tarj_aggressive_profit_max,1,2020-07-02,118.470407119625,82.666033537125,12933209.725049848,5265.720833333334,0.1473416596838563,0.07590379797835022
tarj_aggressive_profit_max,3,2020-07-03,99.221590139875,62.787810852375,9766366.949668571,5337.145833333333,0.1473416596838563,0.06134199633650992
tarj_aggressive_profit_max,2,2020-07-02,124.745109053375,88.940735470875,13923688.103118153,5265.720833333334,0.1473416596838563,0.055407315574799276
tarj_aggressive_profit_max,3,2020-07-04,95.301085818625,60.640202786125,9128500.434663408,5193.141666666666,0.1473416596838563,0.063541141123834
tarj_aggressive_profit_max,3,2020-07-06,93.22488112475001,60.96986333725001,8611735.9679865,5019.170833333333,0.1473416596838563,0.0732867917980602
tarj_aggressive_profit_max,5,2020-07-06,85.655767745875,53.400749958374995,7595701.106885737,5019.170833333333,0.1473416596838563,0.06888629013613788
tarj_aggressive_profit_max,5,2020-07-05,71.287663440625,38.577840913124994,5595577.258937927,4974.675,0.1473416596838563,0.05211938819255137
tarj_aggressive_profit_max,5,2020-07-04,114.19469087804167,79.53380784554166,12165522.512558954,5193.141666666666,0.1473416596838563,0.08307720096633978
tarj_aggressive_profit_max,5,2020-07-03,118.32602757041667,81.89224828291667,12942074.365439914,5337.145833333333,0.1473416596838563,0.07028177684434048
tarj_aggressive_profit_max,5,2020-07-02,107.51975722095834,71.71538363845833,11296340.929645466,5265.720833333334,0.1473416596838563,0.05511294008397736
